Date,AAPL,AMZN,BLK,BND,GLD,JPM,MSFT,QQQ,SPY,XOM
2022-12-23,129.77886962890625,85.25,651.2066040039062,64.56436157226562,167.25999450683594,120.76030731201172,232.62454223632812,262.29412841796875,367.0755920410156,97.37854766845703
2022-12-27,127.97772979736328,83.04000091552734,650.5775756835938,64.06585693359375,168.6699981689453,121.18345642089844,230.8998260498047,258.5857238769531,365.6280517578125,98.73152160644531
2022-12-28,124.05072021484375,81.81999969482422,647.866943359375,63.9768180847168,167.91000366210938,121.84576416015625,228.53196716308594,255.17164611816406,361.0840759277344,97.10973358154297
2022-12-29,127.56439208984375,84.18000030517578,662.501953125,64.2171630859375,168.85000610351562,122.54487609863281,234.84620666503906,261.3916015625,367.5837097167969,97.8444595336914
2022-12-30,127.87931060791016,84.0,655.5453491210938,63.95012283325195,169.63999938964844,123.35436248779297,233.68667602539062,261.2346496582031,366.61553955078125,98.83009338378906
2023-01-03,123.09602355957031,85.81999969482422,658.6997680664062,64.28842163085938,171.05999755859375,124.29261016845703,233.4528045654297,259.4687194824219,365.0720520019531,95.4342041015625
2023-01-04,124.36566162109375,85.13999938964844,667.8212280273438,64.6533432006836,172.6699981689453,125.45165252685547,223.24082946777344,260.70489501953125,367.8905334472656,95.71196746826172
2023-01-05,123.04679870605469,83.12000274658203,648.7089233398438,64.58214569091797,170.52000427246094,125.42381286621094,216.62445068359375,256.6236877441406,363.691650390625,97.85343933105469
2023-01-06,127.57421112060547,86.08000183105469,682.715087890625,65.29430389404297,173.7100067138672,127.82390594482422,219.17745971679688,263.70684814453125,372.0318298339844,99.03616333007812
2023-01-09,128.0958251953125,87.36000061035156,696.5821533203125,65.47232818603516,174.10000610351562,127.29569244384766,221.31143188476562,265.41387939453125,371.8208923339844,97.19039916992188
2023-01-10,128.6667022705078,89.87000274658203,700.5509033203125,65.21415710449219,174.74000549316406,128.43548583984375,222.99720764160156,267.6605224609375,374.4284362792969,98.64192199707031
2023-01-11,131.38314819335938,95.08999633789062,699.2926635742188,65.56134033203125,174.6199951171875,129.3899688720703,229.74026489257812,272.2910461425781,379.16412353515625,99.78883361816406
2023-01-12,131.3043975830078,95.2699966430664,697.4795532226562,66.0687255859375,176.63999938964844,129.26022338867188,232.41015625,273.7626037597656,380.5446472167969,101.44644165039062
2023-01-13,132.63304138183594,98.12000274658203,697.5071411132812,65.84619903564453,178.75999450683594,132.52207946777344,233.1117706298828,275.6462707519531,382.0209045410156,101.38372802734375
2023-01-17,133.79446411132812,96.05000305175781,693.56640625,65.7571792602539,177.58999633789062,130.47413635253906,234.20310974121094,276.2055358886719,381.3211364746094,101.18658447265625
2023-01-18,133.07598876953125,95.45999908447266,691.3739013671875,66.36249542236328,177.0800018310547,126.55439758300781,229.7792205810547,272.6148986816406,375.3008117675781,99.10784149169922
2023-01-19,133.1350555419922,93.68000030517578,675.194091796875,66.22898864746094,179.88999938964844,124.86785125732422,225.99842834472656,269.9365234375,372.5687255859375,99.74402618408203
2023-01-20,135.69400024414062,97.25,686.147216796875,65.93521118164062,179.2899932861328,125.17363739013672,234.076416015625,277.3238525390625,379.5092468261719,101.56292724609375
2023-01-23,138.88287353515625,97.5199966430664,691.984619140625,65.77497863769531,179.6300048828125,127.2030258178711,236.37608337402344,283.4848937988281,384.0628662109375,101.03427124023438
2023-01-24,140.2804412841797,96.31999969482422,695.7310180664062,66.0687255859375,180.27999877929688,128.29652404785156,235.849853515625,282.9060363769531,383.650634765625,101.97509002685547
2023-01-25,139.62103271484375,97.18000030517578,694.9725341796875,66.14884948730469,181.11000061035156,128.91732788085938,234.4564666748047,282.2781677246094,383.7944030761719,101.43749237060547
2023-01-26,141.6878662109375,99.22000122070312,702.0494995117188,66.02423095703125,179.47000122070312,129.7142791748047,241.65745544433594,287.7818603515625,388.012451171875,105.51434326171875
2023-01-27,143.6267852783203,102.23999786376953,702.3085327148438,65.95301818847656,179.22000122070312,130.0293426513672,241.8133544921875,290.6465759277344,388.904052734375,103.5879135131836
2023-01-30,140.74302673339844,100.55000305175781,691.8365478515625,65.76604461669922,178.75999450683594,128.9266357421875,236.50277709960938,284.77001953125,384.0245056152344,101.7510757446289
2023-01-31,142.0126495361328,103.12999725341797,702.3362426757812,66.0687255859375,179.41000366210938,129.69578552246094,241.47230529785156,289.03759765625,389.6710205078125,103.94630432128906
2023-02-01,143.1346435546875,105.1500015258789,705.5000610351562,66.4934310913086,181.6699981689453,129.3529052734375,246.28598022460938,295.2182922363281,393.8122863769531,102.8083724975586
2023-02-02,148.43960571289062,112.91000366210938,712.9933471679688,66.53807830810547,177.89999389648438,128.7505645751953,257.8328857421875,305.8136291503906,399.5450134277344,99.5916976928711
2023-02-03,152.0615234375,103.38999938964844,700.4397583007812,65.94915771484375,173.4600067138672,130.7428741455078,251.74278259277344,300.37860107421875,395.2981872558594,100.2816162109375
2023-02-06,149.33523559570312,102.18000030517578,686.7669677734375,65.53874206542969,173.82000732421875,131.5120086669922,250.20315551757812,297.837646484375,392.8823547363281,100.11138916015625
2023-02-07,152.2091522216797,102.11000061035156,685.3238525390625,65.44951629638672,173.97999572753906,133.1151580810547,260.7171630859375,304.0085144042969,398.020751953125,102.96965789794922
2023-02-08,149.522216796875,100.05000305175781,675.1848754882812,65.56547546386719,174.41000366210938,132.17922973632812,259.9084167480469,298.6028747558594,393.6684875488281,102.07364654541016
2023-02-09,148.48883056640625,98.23999786376953,662.3353271484375,65.29779815673828,173.02999877929688,130.12200927734375,256.87799072265625,295.9638366699219,390.2557067871094,102.45893096923828
2023-02-10,148.85354614257812,97.61000061035156,669.3106079101562,65.02120208740234,173.36000061035156,130.696533203125,256.3713073730469,294.0213317871094,391.1664123535156,106.77769470214844
2023-02-13,151.65298461914062,99.54000091552734,681.706787109375,65.19962310791016,172.47999572753906,132.11434936523438,264.381103515625,298.7304382324219,395.75836181640625,106.36236572265625
2023-02-14,151.0122833251953,99.69999694824219,674.5280151367188,64.97657012939453,172.61000061035156,132.69813537597656,265.2093200683594,300.9377746582031,395.57623291015625,105.1163558959961
2023-02-15,153.11183166503906,101.16000366210938,669.9396362304688,64.83378601074219,170.88999938964844,133.25413513183594,263.0895690917969,303.2432556152344,396.86083984375,104.80033874511719
2023-02-16,151.5149688720703,98.1500015258789,659.587890625,64.58394622802734,170.75,131.41934204101562,256.08538818359375,297.5531921386719,391.3965759277344,104.49334716796875
2023-02-17,150.37155151367188,97.19999694824219,662.5110473632812,64.72674560546875,171.25999450683594,131.80859375,252.0900115966797,295.4537658691406,390.41876220703125,100.47541809082031
2023-02-21,146.35968017578125,94.58000183105469,643.6300659179688,64.16459655761719,170.6199951171875,129.3899688720703,246.82470703125,288.4588317871094,382.5865173339844,100.37610626220703
2023-02-22,146.78350830078125,95.79000091552734,635.9149169921875,64.3073501586914,169.66000366210938,128.3984375,245.69154357910156,288.674560546875,382.05926513671875,99.075927734375
2023-02-23,147.26651000976562,95.81999969482422,640.0130004882812,64.53936004638672,169.57000732421875,129.427001953125,248.87611389160156,291.19598388671875,384.0916442871094,99.98785400390625
2023-02-24,144.61495971679688,93.5,632.2330322265625,64.18241882324219,168.35000610351562,130.5946044921875,243.45452880859375,286.32012939453125,379.9886169433594,99.99687957763672
2023-02-27,145.80767822265625,93.76000213623047,631.8908081054688,64.28949737548828,169.00999450683594,131.73440551757812,244.37278747558594,288.3704833984375,381.28277587890625,99.81631469726562
2023-02-28,145.30496215820312,94.2300033569336,637.7835083007812,64.3073501586914,169.77999877929688,132.8371124267578,243.64991760253906,287.99774169921875,379.87359619140625,99.23844146728516
2023-03-01,143.2349395751953,92.16999816894531,629.5780029296875,63.9263801574707,170.75999450683594,132.09580993652344,240.57278442382812,285.6824951171875,378.41644287109375,100.12328338623047
2023-03-02,143.8263702392578,92.12999725341797,634.5272216796875,63.79222869873047,170.66000366210938,130.72438049316406,245.30079650878906,288.0467224121094,381.359375,100.58377838134766
2023-03-03,148.87322998046875,94.9000015258789,643.1583862304688,64.28410339355469,172.49000549316406,133.12445068359375,249.38409423828125,294.0017395019531,387.4756774902344,101.85688018798828
2023-03-06,151.63328552246094,93.75,641.4345703125,64.13206481933594,171.6199951171875,132.34603881835938,250.92752075195312,294.3353271484375,387.74407958984375,102.75977325439453
2023-03-07,149.43511962890625,93.55000305175781,628.6409912109375,64.06050872802734,168.6199951171875,128.4540252685547,248.27047729492188,290.72503662109375,381.8004455566406,100.77337646484375
2023-03-08,150.68695068359375,93.91999816894531,628.3615112304688,64.0068588256836,168.5399932861328,127.69416809082031,247.8308868408203,292.177001953125,382.423583984375,99.3016357421875
2023-03-09,148.43954467773438,92.25,606.8557739257812,64.22148132324219,170.1999969482422,120.78125,246.48281860351562,287.11480712890625,375.3679504394531,98.53419494628906
2023-03-10,146.37937927246094,90.7300033569336,591.71435546875,64.99061584472656,173.8699951171875,123.84851837158203,242.83908081054688,283.0826721191406,369.9515686035156,97.31523895263672
2023-03-13,148.32125854492188,92.43000030517578,583.0858764648438,65.50933837890625,177.86000061035156,121.62451934814453,248.0457763671875,285.1820983886719,369.42425537109375,96.19564819335938
2023-03-14,150.41098022460938,94.87999725341797,594.3233032226562,65.09793090820312,176.8300018310547,124.74736785888672,254.75689697265625,291.7355651855469,375.5309143066406,96.55680847167969
2023-03-15,150.80526733398438,96.19999694824219,588.6486206054688,65.76869201660156,178.2100067138672,118.85379791259766,259.29925537109375,293.2659912109375,373.18218994140625,91.75334930419922
2023-03-16,153.62440490722656,100.04000091552734,593.5311889648438,65.4556655883789,178.57000732421875,121.16118621826172,269.8104248046875,300.9966735839844,379.729736328125,91.22062683105469
2023-03-17,152.7865753173828,98.94999694824219,593.2796020507812,65.92965698242188,183.77000427246094,116.5834732055664,272.96563720703125,299.57415771484375,375.28973388671875,90.14617156982422
2023-03-20,155.15228271484375,97.70999908447266,599.6624145507812,65.64347076416016,183.83999633789062,117.81593322753906,265.93218994140625,300.63720703125,378.89837646484375,92.50275421142578
2023-03-21,157.0054168701172,100.61000061035156,616.984375,65.46460723876953,180.3699951171875,120.9758529663086,267.4463806152344,304.9310607910156,383.87347412109375,96.6470947265625
2023-03-22,155.576171875,98.69999694824219,604.0977783203125,66.04592895507812,183.44000244140625,117.85299682617188,265.9908142089844,300.78472900390625,377.32977294921875,94.43498229980469
2023-03-23,156.6604461669922,98.70999908447266,607.32177734375,66.19795989990234,185.74000549316406,117.5379409790039,271.2366027832031,304.3514404296875,378.3498840332031,93.36955261230469
2023-03-24,157.96160888671875,98.12999725341797,600.8924560546875,66.33210754394531,183.64999389648438,115.7494888305664,274.07928466796875,305.4715576171875,380.83258056640625,93.47789764404297
2023-03-27,156.0197296142578,98.04000091552734,604.0977783203125,65.64347076416016,181.9499969482422,119.06694030761719,269.9861755371094,303.3786926269531,381.54461669921875,95.52751159667969
2023-03-28,155.39871215820312,97.23999786376953,602.1595458984375,65.52722930908203,183.44000244140625,119.42832946777344,268.8628234863281,301.7671813964844,380.688232421875,96.71932983398438
2023-03-29,158.4741668701172,100.25,612.390625,65.59879302978516,182.52999877929688,119.66925048828125,274.0206604003906,307.2696533203125,386.2214660644531,98.38067626953125
2023-03-30,160.04147338867188,102.0,615.9500732421875,65.68821716308594,184.17999267578125,119.30785369873047,277.4787292480469,310.17803955078125,388.4829406738281,98.85921478271484
2023-03-31,162.545166015625,103.29000091552734,623.4789428710938,66.02804565429688,183.22000122070312,120.7534408569336,281.6304626464844,315.3365478515625,393.9584655761719,99.01272583007812
2023-04-03,163.79702758789062,102.41000366210938,620.9537353515625,66.30864715576172,184.5399932861328,120.61445617675781,280.585205078125,314.5701904296875,395.4596252441406,104.85450744628906
2023-04-04,163.26473999023438,103.94999694824219,614.1517333984375,66.57762908935547,187.97999572753906,119.0020751953125,280.5363464355469,313.5089416503906,393.2655944824219,103.85227966308594
2023-04-05,161.4214630126953,101.0999984741211,611.2910766601562,66.75694274902344,187.8300018310547,119.17951202392578,277.761962890625,310.4139099121094,392.23590087890625,105.6310043334961
2023-04-06,162.3086395263672,102.05999755859375,611.6265869140625,66.7389907836914,186.49000549316406,119.04875946044922,284.85406494140625,312.5067443847656,393.7659606933594,103.87938690185547
2023-04-10,159.71620178222656,102.16999816894531,614.8133544921875,66.290771484375,185.11000061035156,119.44100952148438,282.6951904296875,312.329833984375,394.17010498046875,103.41888427734375
2023-04-11,158.50375366210938,99.91999816894531,624.0006713867188,66.317626953125,186.27999877929688,120.02938842773438,276.2869567871094,310.3254699707031,394.2760009765625,104.15026092529297
2023-04-12,157.81375122070312,97.83000183105469,620.5438232421875,66.38936614990234,187.19000244140625,120.01070404052734,276.9316711425781,307.5841064453125,392.6689147949219,104.04190063476562
2023-04-13,163.19580078125,102.4000015258789,624.9791870117188,66.35350799560547,189.72000122070312,120.46834564208984,283.1348571777344,313.6072082519531,397.8846740722656,104.52946472167969
2023-04-14,162.85076904296875,102.51000213623047,644.174072265625,66.0576400756836,186.36000061035156,129.56491088867188,279.52044677734375,313.0177001953125,396.9127197265625,104.78227996826172
2023-04-17,162.87046813964844,102.73999786376953,650.7244262695312,65.69902038574219,185.52999877929688,130.59222412109375,282.1188659667969,313.282958984375,398.3369445800781,103.5633544921875
2023-04-18,164.0927734375,102.30000305175781,646.6898193359375,65.79764556884766,186.25,132.05845642089844,281.6988525390625,313.3026123046875,398.5967102050781,105.58588409423828
2023-04-19,165.23623657226562,104.30000305175781,647.8172607421875,65.70795440673828,185.36000061035156,131.89039611816406,281.7770080566406,313.15521240234375,398.5293884277344,105.25180053710938
2023-04-20,164.27017211914062,103.80999755859375,648.8795776367188,65.99486541748047,186.08999633789062,131.5074462890625,279.4911193847656,310.76763916015625,396.35455322265625,104.41210174560547
2023-04-21,162.66348266601562,106.95999908447266,634.49267578125,65.87830352783203,184.25,131.25531005859375,279.149169921875,311.09185791015625,396.6625061035156,104.74618530273438
2023-04-24,162.9690399169922,106.20999908447266,628.203125,66.13829040527344,184.80999755859375,131.4327392578125,275.25146484375,310.443359375,397.0762939453125,106.72354125976562
2023-04-25,161.4313507080078,102.56999969482422,614.7108154296875,66.56866455078125,185.75,128.5749053955078,269.0484313964844,304.587158203125,390.773193359375,105.20664978027344
2023-04-26,161.4214630126953,104.9800033569336,606.2874145507812,66.33555603027344,184.74000549316406,126.29608917236328,288.53680419921875,306.4344787597656,389.1179504394531,104.24053955078125
2023-04-27,166.00506591796875,109.81999969482422,617.478271484375,66.04866790771484,184.75,127.99588012695312,297.7780456542969,314.7666931152344,396.8646240234375,105.4865493774414
2023-04-28,167.2569122314453,105.44999694824219,625.4171142578125,66.41624450683594,184.8000030517578,129.1072540283203,300.15185546875,316.9381408691406,400.2519226074219,106.84994506835938
2023-05-01,167.16819763183594,102.05000305175781,617.7484130859375,65.73322296142578,183.97000122070312,131.87167358398438,298.4911804199219,316.5745849609375,399.8477783203125,103.53627014160156
2023-05-02,166.13320922851562,103.62999725341797,607.0234985351562,66.38029479980469,187.52000427246094,129.74234008789062,298.34466552734375,313.8135681152344,395.353759765625,99.40998840332031
2023-05-03,165.05877685546875,103.6500015258789,598.5908813476562,66.65887451171875,189.11000061035156,126.99653625488281,297.3579406738281,311.760009765625,392.64007568359375,97.45067596435547
2023-05-04,163.42247009277344,104.0,588.5740356445312,66.56903076171875,190.44000244140625,125.25941467285156,298.34466552734375,310.6595764160156,389.8590087890625,95.74419403076172
2023-05-05,171.09136962890625,105.66000366210938,600.51953125,66.32637786865234,187.4600067138672,127.70634460449219,303.4634094238281,317.262451171875,397.0762939453125,98.12787628173828
2023-05-08,171.0223846435547,105.83000183105469,599.2710571289062,66.0118179321289,187.69000244140625,128.01455688476562,301.5096435546875,318.0484619140625,397.1821594238281,98.51611328125
2023-05-09,169.31707763671875,106.62000274658203,592.2174072265625,65.93990325927734,189.02000427246094,127.3981704711914,299.8977966308594,316.03411865234375,395.44036865234375,98.54319763183594
2023-05-10,171.08151245117188,110.19000244140625,586.2633056640625,66.34435272216797,188.75,127.4635238647461,305.0849609375,319.4731750488281,397.2880859375,97.27912902832031
2023-05-11,171.26881408691406,112.18000030517578,598.2274169921875,66.56004333496094,187.1300048828125,127.06195831298828,302.9358215332031,320.51470947265625,396.59515380859375,95.51846313476562
2023-05-12,170.34095764160156,110.26000213623047,601.097412109375,66.20952606201172,186.80999755859375,125.24076843261719,301.8222351074219,319.3651123046875,396.07550048828125,95.50943756103516
2023-05-15,169.84742736816406,111.19999694824219,600.771240234375,66.03876495361328,187.2100067138672,126.29608917236328,302.3008728027344,321.094482421875,397.4419860839844,95.69157409667969
2023-05-16,169.84742736816406,113.4000015258789,590.5960083007812,65.87699890136719,184.8699951171875,125.44623565673828,304.5281677246094,321.4579772949219,394.78607177734375,93.36919403076172
2023-05-17,170.45936584472656,115.5,606.259521484375,65.76016998291016,184.22999572753906,129.3033905029297,307.4064636230469,325.34893798828125,399.5782775878906,95.46389770507812
2023-05-18,172.78892517089844,118.1500015258789,623.6746215820312,65.49056243896484,181.83999633789062,130.28396606445312,311.8315124511719,331.39178466796875,403.42755126953125,96.3291015625
2023-05-19,172.8975067138672,116.25,621.2240600585938,65.31079864501953,183.63999938964844,129.98513793945312,311.6553039550781,330.6450500488281,402.8404846191406,96.77536010742188
2023-05-22,171.94989013671875,115.01000213623047,625.5941772460938,65.29285430908203,183.2100067138672,128.91110229492188,314.4356689453125,331.7554016113281,403.0041198730469,95.60050201416016
2023-05-23,169.343994140625,114.98999786376953,616.4066162109375,65.33778381347656,183.42999267578125,127.56623840332031,308.6399841308594,327.5498962402344,398.48126220703125,96.90287017822266
